year,licitacao_id,modalidade,numero,codigo,objeto,situacao
2025,21313,INEXIGIBILIDADE,16/2025,66,"Contratação de empresa especializada no ramo de vigia patrimonial desarmada, de forma a garantir a segurança das instalações do Departamento de Serviços Urbanos da Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil (SMSMSTD), localizado na Rua Francisco Koltermann, nº 1121, bairro Itacherê. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 5767/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, SMSMSTD.",Homologada
2025,21300,PREGÃO LEI 14.133/21 ELETRÔNICO,16/2025,53,"Registro de Preços para aquisição de pneus, câmaras de ar e prote-\r\ntores de câmaras de ar para os veículos da frota municipal",Homologada
2025,21301,PREGÃO LEI 14.133/21 ELETRÔNICO,17/2025,54,Registro de Preços para aquisição de postes de concreto com entrada de energia inclusa para serem instalados nas dependências da Prefeitura Municipal de São Borja,Homologada
2025,21311,INEXIGIBILIDADE,17/2025,64,"Prestação de serviços de processamento de dados, consistente na disponibilização de sistema de interface web que permite consultas a dados das bases da Receita Federal, como o Cadastro de Pessoa Física e o Cadastro de Pessoa Jurídica. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 9652/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal da Fazenda.",Homologada
2025,21297,PRD DISPENSA EXCETO PEQUENO VALOR,17/2025,50,"Aquisição de peças destinadas a restauração e manutenção mecânica do ÔNIBUS M. BENZ/OF, 1519 ORE, ANO/MODELO 2013/2013, VTR 268, conforme laudo técnico nº 077/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Educação e Cultura. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação",Homologada
2025,21312,INEXIGIBILIDADE,18/2025,65,"A presente contratação visa atender a demanda do Conselho Municipal dos Direitos da Criança e do Adolescente  COMDICA, que por meio da Resolução n° 02/2025, que autorizou a contratação de empresa para a realização de curso/formação a rede de proteção à criança e ao adolescente do município, atendendo o disposto no Art. 88 e 260-I, inciso II do Estatuto da Criança e do Adolescente  ECA, Art. 16, inciso III da Lei Municipal 4.784/2013 e também Resoluções 105/2005 e 137/2010 do Conselho Nacional dos Direitos da Criança e do Adolescente  CONANDA, que estabelecem a necessidade de formação continuada aos profissionais do Sistema de Garantia de Direitos de Crianças e Adolescentes (SGDCA). Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 7969/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21303,PREGÃO LEI 14.133/21 ELETRÔNICO,18/2025,56,Registro de preços para aquisição de equipamentos de proteção individual e/ou coletiva e uniformes de trabalho para setores diversos da Prefeitura de São Borja.,Homologada
2025,21307,PRD DISPENSA EXCETO PEQUENO VALOR,18/2025,60,"Contratação de empresa para prestação de serviços especializados para o desenvolvimento da identidade visual da gestão municipal, bem como elaboração de projetos de comunicação para diferentes secretarias e eventos culturais. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 9298/2025, de dispensa de licitação, formulados pela Secretaria responsável, no presente processo, o Gabinete do Prefeito.",Homologada
2025,21304,PREGÃO LEI 14.133/21 ELETRÔNICO,19/2025,57,Registro de preços para aquisição de materiais para sinalização viária,Homologada
2025,21319,PRD DISPENSA EXCETO PEQUENO VALOR,19/2025,72,"Aquisição de peças destinadas a restauração e manutenção mecânica do MICRO-ÔNIBUS IVECO/CITYCLASS 70C17 ano/modelo 2014/2014, VTR 269, conforme laudo técnico nº 162/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Educação e Cultura. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação.",Homologada
2025,21327,INEXIGIBILIDADE,19/2025,80,"Contratação de empresa para prestação de serviço de formação de profissionais da educação básica, atuação cotidiana e no processo de ensino aprendizagem ao que tange especialidades do planejamento escolar e do ensino multisseriado, ampliando o conhecimento do aluno. Com carga horária de 8 horas cada formação. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 9579/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Educação e Cultura.",Homologada
2025,21316,INEXIGIBILIDADE,20/2025,69,"Contratação de empresa para realização de duas apresentações teatrais, do Grupo A Turma do Dionísio, com espetáculo  O mundo de Rosália  sobre a prevenção ao abuso sexual de crianças e adolescentes, para crianças e adolescentes das escolas municipais. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 10745/2025, de Inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21329,PRD DISPENSA EXCETO PEQUENO VALOR,20/2025,82,"Aquisição de pneus para manutenção das viaturas do Departamento de Serviços Urbanos e Iluminação Pública, conforme laudo ténico nº 175/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal de Seviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação.",Homologada
2025,21314,PREGÃO LEI 14.133/21 ELETRÔNICO,20/2025,67,Registro de preços para aquisição de materiais elétricos para viabilizar a manutenção da rede de iluminação pública e da infraestrutura elétrica dos prédios públicos do município de São Borja,Homologada
2025,21317,INEXIGIBILIDADE,21/2025,70,"Contratação de empresa para fornecer materiais necessários para a realização das ações alusivas ao Maio Laranja  mês de conscientização e enfrentamento à violência sexual contra crianças e adolescentes, mais especificadamente, produção de cartilhas com a temática referida. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 10781/2025, de inexigibilidade de licitação, formulados pela secretaria responsável, no presente processo, a Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21315,PRD DISPENSA EXCETO PEQUENO VALOR,21/2025,68,"Termo de Fomento nº 005/2025/CS elaborado pela Secretaria Municipal de Esporte, Lazer e Eventos, com a finalidade de executar o projeto Escolinha de Futsal, ""Emenda nº 202441840008"".",Homologada
2025,21321,PREGÃO LEI 14.133/21 ELETRÔNICO,21/2025,74,"Registro de preço para aquisição de tubos, aduelas  e meio-fio de concreto.",Homologada
2025,21331,PREGÃO LEI 14.133/21 ELETRÔNICO,22/2025,84,Registro de Preços para aquisição de combustíveis para a Prefeitura Municipal de São Borja,Homologada
2025,21318,INEXIGIBILIDADE,22/2025,71,"Aquisição de peças para manutenção da VTR 247  Motoniveladora XCMG, modelo GR 180 BR, ano 2014. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 12416/2025, de inexigibilidade de licitação, formulados pela secretaria responsável, no presente processo, a Secretaria Municipal de Agricultura e Infraestrutura.",Homologada
2025,21322,PRD DISPENSA EXCETO PEQUENO VALOR,22/2025,75,"Aquisição de peças destinadas a restauração e manutenção mecânica do Caminhão Caçamba, modelo L1620, Mercedes Bens, ano 2007, conforme laudo técnico nº 070/2025 e requisição nº 007/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21325,INEXIGIBILIDADE,23/2025,78,"Contratação de empresa para realização de curso/capacitação para os servidores do poder Executivo, referente a processo administrativo de sindicância. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 11549/2025, de inexigibilidade de licitação, formulados pela Consultoria Jurídica do município.",Homologada
2025,21323,PRD DISPENSA EXCETO PEQUENO VALOR,23/2025,76,"Aquisição de peças destinadas a restauração e manutenção mecânica do Caminhão, modelo 1218l, Mercedes Bens, ano 1990, VTR 320, conforme laudo técnico nº 066/2025 e requisição nº 004/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21340,PREGÃO LEI 14.133/21 ELETRÔNICO,23/2025,93,Aquisição de materiais de construção destinados à doação às famílias encaminhadas através de estudo social dos respectivos Centros de Referências de Assistência Social no Município de São Borja/RS,Homologada
2025,21341,PREGÃO LEI 14.133/21 ELETRÔNICO,24/2025,94,Registro de preços visando a contratação de jornal diário de grande circulação no estado do Rio Grande do Sul.,Homologada
2025,21326,PRD DISPENSA EXCETO PEQUENO VALOR,24/2025,79,"Aquisição de peças destinadas a restauração e manutenção mecânica do Caminhão, modelo Cargo 2429S, Ford, ano 2015, VTR 250, conforme laudo técnico nº 127/2025 e requisição nº 027/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21328,INEXIGIBILIDADE,24/2025,81,"Aquisição de peças para manutenção da VTR 249  Motoniveladora XCMG, modelo GR 1803 BR, ano 2019. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 12417/2025, de inexigibilidade de licitação, formulados pela secretaria responsável, no presente processo, a Secretaria Municipal de Agricultura e Infraestrutura.",Homologada
2025,21324,PRD DISPENSA EXCETO PEQUENO VALOR,25/2025,77,"Aquisição de peças destinadas a restauração e manutenção mecânica da Retroescavadeira, modelo Randon RD 406, Randon, ano 2013, VTR 216, conforme laudo técnico nº 113/2025 e requisição nº 022/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21335,INEXIGIBILIDADE,25/2025,88,"Contratação de empresa para realizar manutenção na câmara de conservação de imunobiológicos com capacidade de 200 litros, devido ser um equipamento de refrigeração regularizado pela ANVISA para guardar e conservar vacinas nas unidades de saúde e central municipal de rede de frio. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 11408/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21342,PREGÃO LEI 14.133/21 ELETRÔNICO,25/2025,95,Registro de preço para aquisição de gêneros alimentícios.,Homologada
2025,21355,INEXIGIBILIDADE,26/2025,106,"Aquisição de reagentes, insumos e kit de controle de qualidade que serão utilizados no equipamento de execução de hemograma, o YUMIZEN H500 da marca HORIBA no Laboratório de Fronteira.     Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 14738/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21343,PREGÃO LEI 14.133/21 ELETRÔNICO,26/2025,96,Registro de Preços para aquisição de instrumentais e materiais de consumo odontológico,Homologada
2025,21330,PRD DISPENSA EXCETO PEQUENO VALOR,26/2025,83,"Aquisição de pneus para manutenção das viaturas da Secretaria Municipal da Agricultura e Infraestrutura (SMAI), conforme laudo técnico nº 103/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela SMAI. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação.",Homologada
2025,21356,INEXIGIBILIDADE,27/2025,107,"Aquisição de insumos reagentes, calibradores e kit de controle de qualidade que serão utilizados no equipamento de execução de análises bioquímicas, o Bioclin 2000 Plus da marca Bioclin no Laboratório de Fronteira. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 14737/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21344,PREGÃO LEI 14.133/21 ELETRÔNICO,27/2025,97,Registro de preços para aquisição de gêneros alimentícios,Homologada
2025,21337,PRD DISPENSA EXCETO PEQUENO VALOR,27/2025,90,"Aquisição de pneus para manutenção das viaturas da Secretaria Municipal da Saúde, conforme laudo técnico nº 229/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela SMS. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação.",Homologada
2025,21360,INEXIGIBILIDADE,28/2025,111,"Contratação de empresa especializada na prestação de serviços de correspondências (Carta, Telegrama e Malote), encomendas (Sedex 10, Sedex 12, Sedex Hoje, PAC e Minienvios), marketing (mala endereçada, mala não endereçada e impresso), conveniência (recebimento de contas e doações, vale postal, certificado digital, caixa postal e produtores como caixas e envelopes), internacional Expora Fácil, documento internacional, telegrama internacional, mala M e outros serviços V-post e o PAC. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 13379/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Planejamento, Orçamento e Projetos.",Homologada
2025,21338,PRD DISPENSA EXCETO PEQUENO VALOR,28/2025,91,"Contratação de serviços de transporte de pacientes usuários do SUS, para realização de consultar, cirurgias e exames, de média e alta complexidade, especialidade que o município não possui, no município de Três de Maio. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Saúde - SMS. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação",Homologada
2025,21357,PREGÃO LEI 14.133/21 ELETRÔNICO,28/2025,108,Registro de preço para aquisição de medicamentos para usuários do Sistema Único de Saúde (SUS),Homologada
2025,21339,PRD DISPENSA EXCETO PEQUENO VALOR,29/2025,92,"Contratação do SEBRAE para dar continuidade ao Programa Capacitar, que busca alinhar o contexto de modernidade e inovação, junto as empresas locais. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 13361/2025, de dispensa de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Desenvolvimento Econômico, Turismo e Inovação.",Homologada
2025,21366,INEXIGIBILIDADE,29/2025,117,"Aquisição de dois controladores eletrônicos com sincronismo GPS de 4 fases,conforme solicitação da Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil (SMSMSTD). Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 15803/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, SMSMTD.",Homologada
2025,21364,PREGÃO LEI 14.133/21 ELETRÔNICO,30/2025,115,Registro de preço para aquisição de massa asfáltica usinada a quente (CBUQ) para aplicação a frio e emulsão asfáltica.,Anulada
2025,21370,INEXIGIBILIDADE,30/2025,121,"Aquisição de um biodigestor de pequeno porte, incluindo a instalação completa e treinamento técnico-operacional, destinado ao Centro Escolar de Turno Integral Municipal Neuza Goulart Brizola  CETIM, visando à promoção de práticas sustentáveis de gestão de resíduos orgânicos e educação ambiental. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 17013/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Educação e Cultura.",Homologada
2025,21345,PRD DISPENSA EXCETO PEQUENO VALOR,30/2025,98,"Aquisição de peças destinadas a restauração e manutenção mecânica do MICRO-ÔNIBUS VW/NEOBUS TH O, ano/modelo 2020/2021, VTR 314, conforme laudo técnico nº 218/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Educação e Cultura. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação",Homologada
2025,21368,PREGÃO LEI 14.133/21 ELETRÔNICO,31/2025,119,Registro de preço para aquisição de óculos de grau destinados aos usuários do SUS atendidos pela Secretaria Municipal da Saúde de São Borja,Homologada
2025,21347,PRD DISPENSA EXCETO PEQUENO VALOR,31/2025,100,"Contratação de instituição de saúde para internação de pacientes adulto para tratamento de transtornos mentais, em regime de residência, com a finalidade em cumprimento às ordens judicias nº 5007037-04.2024.8.21.0030/RS e 5007037-04.2024.8.21.0090/RS . A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Saúde. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação",Homologada
2025,21391,INEXIGIBILIDADE,31/2025,142,"Locação de imóvel para instalação da Estratégia de Saúde da Família nº17, localizada na Rua Aparício Mariense, nº 1964, bairro Pirahy, na cidade de São Borja-RS, imóvel este com matrícula nº 5.108 folha 01, do Registro de Imóvel da Comarca de São Borja. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 11739/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal da Saúde.",Homologada
2025,21369,PREGÃO LEI 14.133/21 ELETRÔNICO,32/2025,120,Registro de Preço de materiais de expediente,Homologada
2025,21378,INEXIGIBILIDADE,32/2025,129,"Prestação de serviços especializados de formação continuada na área de Matemática, destinada a professores do Ensino Fundamental  anos iniciais (1º ao 5º ano) e anos iniciais (6º ao 9º ano) da rede municipal de ensino, com foco na atualização metodológica, didática e prática docente. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 15847/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Educação e Cultura.",Homologada
2025,21346,PRD DISPENSA EXCETO PEQUENO VALOR,32/2025,99,"Contratação de serviços de clínica terapêutica, para cumprimento de decisão judicial expedida nos autos do processo nº 500042516.2025.8.21.00.30/RS. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal da Saúde - SMS. Outros detalhes podem ser consultados no processo de dispensa emergencial de licitação.",Homologada
2025,21376,PREGÃO LEI 14.133/21 ELETRÔNICO,33/2025,127,"Contratação de empresa para a prestação e serviços de tratamento, controle e monitoramento mensal da qualidade da água dos 60 poços artesianos do interior do município de São Borja, bem como a limpeza e a desinfecção das caixas dágua dos respectivos poços.",Homologada
2025,21401,INEXIGIBILIDADE,33/2025,152,"A presente contratação tem por objetivo determinar as condições que disciplinarão a contratação de empresa para realização de curso/capacitação sobre a Escuta Especializada, bem como sua implementação em âmbito municipal. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 20086/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21358,PRD DISPENSA EXCETO PEQUENO VALOR,33/2025,109,"Aquisição de 1.600 (um mil e seiscentas) unidades de complementos alimentares (cestas básicas), embaladas em sacos de capa de fardo não reciclado, medindo 50 x 80, capacidade mínima de 30kg, para as famílias atingidas pela estiagem conforme decreto de situação emergencial nº 21.109/25. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos que compõem o processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21348,PRD DISPENSA EXCETO PEQUENO VALOR,34/2025,101,Termo de Fomento nº 04/2025/CS elaborado pela Secretaria de Desenvolvimento Social com a finalidade de aquisição de veículo  para o Asilo São Vicente de Paula com emenda nº 20243298000.,Homologada
2025,21405,INEXIGIBILIDADE,34/2025,154,"A presente aquisição visa a reposição de partes substituíveis pertencentes ao desfibrilador externo automático  DEA, as quais apresentaram desgaste por uso e prazo de validade vencida, o equipamento é utilizado pela Unidade de Suporte Básico do SAMU/São Borja. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 20.628/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21351,PRD DISPENSA EXCETO PEQUENO VALOR,35/2025,102,"Termo de Fomento nº 07/2025/CS elaborado pela Secretaria de Desenvolvimento Social com a finalidade de executar o Projeto ""Mãos na Massa III - III Edição - Capacitar para o Futuro"", conforme carta de captação de recurso 002/2023/CONDICA, ofício nº 13/2025/COMDICA e resolução nº 06/2023.",Homologada
2025,21406,INEXIGIBILIDADE,35/2025,155,"Aquisição de licença profissional vitalícia do software ZWCAD PROFESSIONAL. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 16.201/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Planejamento, Orçamento e Projetos.",Adjudicada
2025,21381,PREGÃO LEI 14.133/21 ELETRÔNICO,35/2025,132,"Contratação de empresa especializada para a prestação de serviço de instalação, manutenção preventiva e corretiva de equipamentos odontológicos, autoclaves dos ambulatórios (ESFs, Samu, Melhor em Casa e PAM) e equipamentos do laboratório de prótese dentária da Secretaria Municipal de Saúde de São Borja-RS.",Julgada
2025,21424,INEXIGIBILIDADE,36/2025,173,"A presente contratação tem por objetivo determinar as condições que disciplinarão a contratação de empresa para realização de curso/capacitação sobre a Rede de Proteção da Criança e do Adolescente do município. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 22.316/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21352,PRD DISPENSA EXCETO PEQUENO VALOR,36/2025,103,"Prestação de serviços de impressão, cópia e digitalização, caracterizado como outsourcing de impressão, com fornecimento de impressoras multifuncionais e suprimentos dos equipamentos para a Prefeitura Municipal de São Borja e suas secretarias. A necessidade, a emergência da contratação e demais detalhes estão justificadas no Termo de Referência e demais documentos emitidos pela Secretaria Municipal de Desenvolvimento Econômico, Turismo e Inovação (SMDETI).",Homologada
2025,21382,PREGÃO LEI 14.133/21 ELETRÔNICO,36/2025,133,Registro de preço para aquisição de equipamentos médico hospitalar e ambulatorial,Homologada
2025,21354,PRD DISPENSA EXCETO PEQUENO VALOR,37/2025,105,"Aquisição de bombas submersas para a substituição de bombas queimadas que foram submetidas a condições de trabalho adversas durante a estiagem, conforme laudo técnico nº 176/2025 e requisição nº 059/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil - SMSMSTD.",Homologada
2025,21427,INEXIGIBILIDADE,37/2025,175,"Aquisição de licença anual de monousuário para o aplicativo MÉTRICA TOPO. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 16.201/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Planejamento, Orçamento e Projetos.",Homologada
2025,21384,PREGÃO LEI 14.133/21 ELETRÔNICO,37/2025,135,Registro de preços para aquisição de fórmulas infantis e suplementos alimentares,Fracassada
2025,21429,INEXIGIBILIDADE,38/2025,177,"Contratação do serviço de conserto das câmaras de conservação de imunobiológicos para cada unidade de ESF que possui sala de vacinas no município. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 20.110/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21371,PRD DISPENSA EXCETO PEQUENO VALOR,38/2025,122,"Contratação de empresa para prestar o serviço de arbitragem nos serviços típicos da Secretaria Municipal, Esporte, Lazer e Eventos. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 16003/2025, de dispensa de licitação, formulados pela Secretaria responsável, no presente processo, a  Secretaria Municipal, Esporte, Lazer e Eventos.",Homologada
2025,21387,PREGÃO LEI 14.133/21 ELETRÔNICO,38/2025,138,"Registro de preços para aquisição de materiais de limpeza, higiene, descartáveis e outros para a Prefeitura Municipal de São Borja.",Homologada
2025,21367,PRD DISPENSA EXCETO PEQUENO VALOR,39/2025,118,"Aquisição de massa asfáltica usinada a quente (CBUQ) com aplicação a frio e Emulsão Asfáltica a serem utilizadas na operação tapa buraco das vias públicas que, em decorrência da degradação pela ação das chuvas, sofreram danos significativos. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos que compõem o processo de dispensa emergencial, feito pela Secretaria Municipal de Agricultura e Infraestrutura  SMAI.",Homologada
2025,21438,INEXIGIBILIDADE,39/2025,186,"Contratação de empresa para prestação de serviço de empresa especializada em formação de profissionais da Educação Básica, atuação cotidiana e no processo de ensino aprendizagem ao que tange as especialidades do planejamento escolar e do ensino multisseriado. Com carga horária de 8 e 16 horas cada formação. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 24032/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Educação e Cultura.",Homologada
2025,21389,PREGÃO LEI 14.133/21 ELETRÔNICO,39/2025,140,"Registro de preços para aquisição de extintores prediais, extintores automotivos e placas de sinalização de segurança",Homologada
2025,21372,PRD DISPENSA EXCETO PEQUENO VALOR,40/2025,123,"Aquisição de massa asfáltica usinada a quente (CBUQ) com aplicação a frio e Emulsão Asfáltica a serem utilizadas na operação tapa buraco das vias públicas que, em decorrência da degradação pela ação das chuvas, sofreram danos significativos. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos que compõem o processo de dispensa emergencial, feito pela Secretaria Municipal de Agricultura e Infraestrutura  SMAI.",Homologada
2025,21440,INEXIGIBILIDADE,40/2025,187,"A presente contratação tem por objetivo determinar as condições que disciplinarão a contratação de empresa para realização do curso/capacitação aos profissionais que atuam na Rede de Proteção de Crianças e Adolescentes, tendo como objeto o Sistema Nacional de Atendimento Socioeducativo (SINASE) e as Medidas Socioeducativas. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 25773/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Desenvolvimento Social.",Homologada
2025,21390,PREGÃO LEI 14.133/21 ELETRÔNICO,40/2025,141,"Contratação de empresa para serviços especializados para sustentação, suporte técnico remoto nível 1 e 2, implantação, configurações, parametrizações, capacitação e operação assistida, manutenção corretiva, adaptativa, cosmética localizada, retaguarda/diagnóstico e acerto em base/apurações especiais de pequeno porte, garantia de atualizações legais e tecnológicas, no sistema integrado de gestão pública e-cidade nas áreas financeiro, patrimonial, tributário, folha de pagamento, educação e processo eletrônico e aplicações secundárias (BI, portal da transparência, portal de serviços/APP, central de vagas, portal do aluno, integração com a NFEs e GRM), sob licença GPL (general public license), disponível no portal do software público brasileiro  SPB (www.softwarepublico.gov.br), para todas as entidades do município.",Anulada
2025,21375,PRD DISPENSA EXCETO PEQUENO VALOR,41/2025,126,"Aquisição de materiais de construção diversos como cimento, areia, brita n1 e n0, além de  tijolos necessários para a execução de obras de construção e reconstrução de bocas de lobo danificadas, pelas fortes chuvas, conforme decreto de emergencialidade nº 21.292/25. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos que compõem o processo de dispensa emergencial, feito pela Secretaria Municipal de Agricultura e Infraestrutura  SMAI.",Homologada
2025,21397,PREGÃO LEI 14.133/21 ELETRÔNICO,41/2025,148,Aquisição de grama sintética 12mm verde decorativa em atendimento à EMEFCM Duque de Caxias de São Borja/RS,Homologada
2025,21446,INEXIGIBILIDADE,41/2025,193,"Aquisição de material didático intitulado Coleção Sinal Verde para o Trânsito Seguro. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 25947/2025, de Inexigibilidade de Licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Educação e Cultura (SMEC).",Homologada
2025,21374,PRD DISPENSA EXCETO PEQUENO VALOR,42/2025,125,"Aquisição de tubos de concreto para recuperar as áreas afetadas pelas fortes chuvas, conforme decreto de emergencialidade nº 21.292/25. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos que compõem o processo de dispensa emergencial, feito pela Secretaria Municipal de Agricultura e Infraestrutura  SMAI.",Homologada
