cnpj,nome_credor,territorial_class,instituicao,empenho,funcao,subfuncao,programa,acao,rubrica,recurso,data,pago_R$
05782733000149,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS L,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,10634 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-06-01,16800.0
05782733000149,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS L,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,15356 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutençã,2026-08-17,1634.4
05782733000149,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS L,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,15363 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-08-17,16800.0
05836388000189,JOAO FRANCISCO DA SILVA DORNELLES,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2947 / 2026,EDUCAÇÃO,EDUCAÇÃO INFANTIL,MANUTENÇÃO DO TRANSPORTE ESCOLAR,MANUTENÇÃO DO TRANSPORTE ESCOLAR - EDUCA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENCÃO E DESENVOLVIMENTO DO ENSINO - MDE,2026-02-19,2600.0
05836388000189,JOAO FRANCISCO DA SILVA DORNELLES,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2948 / 2026,EDUCAÇÃO,EDUCAÇÃO INFANTIL,MANUTENÇÃO DO TRANSPORTE ESCOLAR,MANUTENÇÃO DO TRANSPORTE ESCOLAR - EDUCA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENCÃO E DESENVOLVIMENTO DO ENSINO - MDE,2026-02-19,10170.0
06037744000167,ADILSON MOURA DE ALMEIDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1991 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,MATERIAL DE CONSUMO,MANUTENCÃO E DESENVOLVIMENTO DO ENSINO - MDE,2026-01-30,4515.0
06037744000167,ADILSON MOURA DE ALMEIDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1992 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,MATERIAL DE CONSUMO,SALÁRIO EDUCAÇÃO,2026-01-30,2890.0
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1746 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-01-29,221497.8
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1923 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-01-29,328404.0
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2737 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-02-12,2523.24
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,3114 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-02-23,281631.06
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,3116 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-02-23,190358.07
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5164 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-03-18,303012.9
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5166 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-03-18,203328.25
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,7386 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-04-24,297870.64
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,7387 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-04-24,200208.24
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12445 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-06-30,961686.0
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12446 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-06-30,628584.0
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12812 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-07-06,97615.77
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12813 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-07-06,10538.25
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,15077 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-08-12,49451.06
06136424000164,ECO VERDE PRESTAÇÃO DE SERVIÇO DE COLETA,ROOT_WITH_LOCAL_ACTIVE_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,15078 / 2026,URBANISMO,SERVIÇOS URBANOS,CIDADE MELHOR,MANUT. DAS ATIV. DOS SERV. URBANOS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Outros Recursos não Vinculados,2026-08-12,20293.74
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,370 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,INCENTIVO ATENÇÃO BÁSICA,2026-01-15,115.8
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1624 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,CUSTEIO -  ATENÇÃO BÁSICA,2026-01-28,1014.0
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2818 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,INCENTIVO PARA CEO-RESOLUÇÃO Nº 024/10-CIB/RS,2026-02-18,537.5
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,4768 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ATENÇÃO BÁSICA,2026-03-10,2980.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,10295 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual,2026-05-28,85.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,10296 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,EQUIPAMENTOS E MATERIAL PERMANENTE,Transferências do Estado referentes a Convênios e Instrumentos Congêneres vinculados à Saúde,2026-05-28,1510.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,10308 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,CUSTEIO -  ATENÇÃO BÁSICA,2026-05-28,3987.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,10970 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,APOIO ADMINISTRATIVO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-06-09,480.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,11046 / 2026,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,GESTÃO DO SISTEMA ÚNICO DE ASSISTÊNCI,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-06-10,70.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,11047 / 2026,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,GESTÃO DO SISTEMA ÚNICO DE ASSISTÊNCI,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,EQUIPAMENTOS E MATERIAL PERMANENTE,RECURSO LIVRE,2026-06-10,450.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,11048 / 2026,ASSISTÊNCIA SOCIAL,SERVIÇOS SOCIOASSISTENCIAIS,PROTEÇÃO SOCIAL BÁSICA,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-06-10,210.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,14734 / 2026,SEGURANÇA PÚBLICA,DEFESA CIVIL,SEGURANÇA PÚBLICA,DEFESA CIVIL,EQUIPAMENTOS E MATERIAL PERMANENTE,Recursos Vinculados a Fundos,2026-08-05,23500.0
06223400000142,SYSTRONIC TECNOLOGIA LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,14735 / 2026,SEGURANÇA PÚBLICA,DEFESA CIVIL,SEGURANÇA PÚBLICA,DEFESA CIVIL,EQUIPAMENTOS E MATERIAL PERMANENTE,Recursos Vinculados a Fundos,2026-08-05,30000.0
06244192000168,MSM CREATIVE CONFECCOES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,CAMARA DE VEREADORES DE SAO BORJA,171 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-03-04,30814.0
06244192000168,MSM CREATIVE CONFECCOES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,CAMARA DE VEREADORES DE SAO BORJA,234 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-03-16,4712.0
06244192000168,MSM CREATIVE CONFECCOES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,CAMARA DE VEREADORES DE SAO BORJA,552 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-05-28,2730.0
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2032 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-01-30,142129.42
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2034 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-01-30,10387.08
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,6719 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-04-10,12641.15
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,7306 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-04-23,11368.84
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,7377 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-04-24,136376.97
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12564 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-07-01,4586.22
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12566 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-07-01,3046.36
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,12608 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-07-01,71991.42
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,13602 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-07-20,83907.58
06265439000122,OLINTO SILVEIRA DA SILVA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,15079 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-08-12,11547.0
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1095 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA -  ESTADO,2026-01-26,2755.0
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1104 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ASSISTÊNCIA FARMACÊUTICA,2026-01-26,7306.09
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1111 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ASSISTÊNCIA FARMACÊUTICA,2026-01-26,12624.33
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1118 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-01-26,3434.68
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1126 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-01-26,1749.7
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,1518 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-01-27,24235.2
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5285 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ASSISTÊNCIA FARMACÊUTICA,2026-03-19,9312.6
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5298 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ASSISTÊNCIA FARMACÊUTICA,2026-03-19,485.01
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5303 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",CUSTEIO -  ASSISTÊNCIA FARMACÊUTICA,2026-03-19,839.8
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,6942 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA -  ESTADO,2026-04-15,750.0
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,9461 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-05-18,7126.16
06294126000100,SOMA/RS PRODUTOS HOSPITALARES LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,9480 / 2026,SAUDE,ATENÇÃO BÁSICA,ASSISTÊNCIA FARMACÊUTICA,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASPS,2026-05-18,9312.6
