id_credor,cnpj,nome_credor,pago_R$,classificacao,exact_situacao,exact_uf,exact_municipio_tom,exact_municipio_nome,root_local_active_count
132578,07978004000198,DENTAL MED EQUIP.MAT ODONT.E HOSPITALARE,8470.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
154933,55675690000170,DENTAL MED PLUS LTDA,8447.62,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7565,FRANCISCO BELTRAO,0
67661,61602199023244,COMPANHIA ULTRAGAZ S.A.,8400.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8589,CANOAS,0
131411,92691104000108,ALGACIR JOSE BERTUOL,8375.5,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
127617,04531195000157,GESTOR UM CONSULTORIA & AUDITORIA S/S L,8200.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
128894,91083212000135,DENTÁRIA E DIST.  HOSP.  PORTO ALEGRENSE,8019.42,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
65382,26683024000186,ALE26.683.024 ALEX CRISX CRISTIAN FLORES,8000.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
131054,73865008000194,E.  D.  AZAMBUJA & CIA LTDA,7951.4,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
70528,00358519000146,"RCC - DISTRIBUIDORA DE MEDICAMENTOS, COR",7700.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
144845,46529034000179,RICARDO DORNELES CHUQUEL,7689.16,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
137154,18274923000105,MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA,7670.12,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8533,BARAO DE COTEGIPE,0
152236,55589237000141,LICITAPRO COMERCIO CONSTRUCOES E SERVICO,7553.4,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8791,PELOTAS,0
45317,08713242000134,PEREIRA FUMACO & CIA LTDA,7530.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
21127,03550194000197,GILDO GUEDES ALVES,7440.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
60782,20994694000137,CENTRO AUTOMOTIVO LV MECANICA LTDA,7420.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
150824,06037744000167,ADILSON MOURA DE ALMEIDA,7405.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8713,ITAQUI,0
145977,48057203000140,TACCUINO DISTRIBUIDORA DE MATERIAIS LTDA,7304.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
147865,48552166000147,48.552.166 ALINE ROBALO CHUQUEL,7194.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
129519,02672248000124,AGIP-ASSOC.GAÚCHA DE INSTIT. DE PREVID.,7100.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8771,NOVO HAMBURGO,0
150106,20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,7026.51,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8769,NOVA PRATA,0
142562,11461374000120,DIALUZ DILAMAR BERNARDI,7000.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8705,IJUI,0
153517,42753718000107,CASTRO EQUIPAMENTOS LTDA,6999.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,ES,5703,VILA VELHA,0
153439,28677530000198,AUGUSTO SOSTA MARTINS 25510225840,6975.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4287,CARMO DO RIO CLARO,0
65797,93641710003369,FERNANDEZ COMERCIO DE MEDICAMENTOS S.A.,6828.69,LOCAL_EXACT,02,RS,8863,SAO BORJA,9
51717,13055109000178,INSPECAM ANÁLISES TÉCNICAS VEICULAR LTDA,6800.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
149887,03426592000104,FLAVIO IVAN DOS PRAZERES DE DEUS,6644.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8851,SANTIAGO,0
144476,25341162000114,"MEGA DENTAL IMPORTACAO, EXPORTACAO E COM",6612.3,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7667,LONDRINA,0
93688,07675477000116,IGAM CORPORATIVO CURSOS E ASSESSORIA S/S,6594.29,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
137005,33683111000107,SERVICO FEDERAL DE PROCESSAMENTO DE DADO,6408.54,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
152175,18876112000176,GIBBOR PUBLICIDADE E PUBLICAÇÕES DE EDIT,6346.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6619,JUNDIAI,0
150230,51659136000149,SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAM,6274.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8047,BLUMENAU,0
137880,04812021000162,NOROESTE MAQUINAS E EQUIPAMENTOS LTDA,6261.75,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8853,SANTO ANGELO,0
49665,11660639000110,CARLOS ASSIS LOURENÇO DA SILVA 419601060,6193.1,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
66558,92695790000195,CONSELHO REGIONAL DE ENGENHARIA E AGRONO,6182.4,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,1
154324,02012862000160,TAM LINHAS AEREAS S/A.,6158.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
150693,54084848000175,GESTOR UM EDUCACAO LTDA,6071.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
155242,43613995000179,43.613.995 MHAGALDY MARJA DOMINGO BUENO,6000.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8885,SAO MARTINHO,0
7280,89271464000146,W. GOMES DE OLIVEIRA LTDA,5976.7,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
134762,89818686000136,ULFRO - UNIÃO LEGISLATIVOS FRONTEIRA OES,5905.69,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8809,QUARAI,0
144258,44918033000190,DIP IMPORTACAO E COMERCIO DE MATERIAIS L,5850.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8589,CANOAS,0
48721,11079800000166,IVAN RIBAS CHUQUEL,5691.5,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145969,24738613000199,MEGA PAPELARIA E ESPORTES EIRELI ME,5669.25,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8633,ENCANTADO,0
154012,40260072000192,CAROLINE DISQUE DA SILVA 43529436810,5600.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7097,SAO JOSE DO RIO PRETO,0
153393,48994988000188,SUL PRIME LUB LTDA,5599.86,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8737,MARAU,0
152881,19555146000121,2B DISTRIBUIDORA LTDA,5550.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8309,SANTO AMARO DA IMPERATRIZ,0
4639,92890110000194,CTG REVIVENDO A TRADICAO,5500.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
130473,27298119000149,GESTOR UM CONSULTORIA FINANCEIRA LTDA,5382.31,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
137732,30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,5362.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8855,SANTO ANTONIO DA PATRULHA,0
153814,13903994000106,GAVEA COMERCIO DE BANDEIRAS E EMBALAGENS,5360.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8561,CACHOEIRINHA,0
145976,47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,5350.95,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8659,FELIZ,0
151998,13970583000125,FUNDO DE APARELHAMENTO DA DEFENSORIA PUB,5330.24,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
152923,59131363000109,IX MEDICAL LTDA,5315.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,5453,PINHAIS,0
10561,73887663000143,GUASSO FERRAGENS LTDA,5299.5,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
112111,61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,5296.65,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
154133,65665504000176,PONTUAL SERRALHERIA LTDA,5265.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
127579,04196645000100,IMPRENSA NACIONAL,5235.98,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
151830,56004897000186,TRIUNFO ILUMINACAO LTDA,5174.7,EXTERNAL_NO_LOCAL_FOOTPRINT,02,GO,9373,GOIANIA,0
148533,87455531000157,COMPREV PELOTAS,5142.65,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8791,PELOTAS,0
149984,51892897000146,JT MEDICAMENTOS LTDA,5137.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7565,FRANCISCO BELTRAO,0
154016,49673898000158,CB ELETRO E INFORMATICA LTDA,5115.79,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8351,TAIO,0
145038,22252006000199,ZEFERINA PAULINA AMALIA MULLER SCHERER,5100.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8643,ERVAL SECO,0
3789,96491535000181,CENTRO DE TRAD. GAUCHAS TROPILHA CRIOULA,5000.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145550,41876743000107,POSTO 44 INTERNACIONAL COMERCIO DE COMBU,4968.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
101958,29979036025801,INSTITUTO NACIONAL DO SEGURO SOCIAL - IN,4813.0,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,1
17532,01865820000109,TATSCH & TATSCH COMERCIO DE ALIMENTOS LT,4809.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
65459,26967184000157,DNET PROVEDOR DE INTERNET LTDA,4800.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
55686,16652789000103,ZULEICA DE MOURA PINTO 40587100044,4779.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
48614,94963576001501,LATSCH E BOCHI LTDA,4709.25,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
146440,48360651000119,LOJA E RESTAURANTE 44 INTERNACIONAL LTDA,4700.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153519,60173263000124,IMPACTO ADMINISTRACAO E EFICIENCIA LTDA,4653.99,EXTERNAL_NO_LOCAL_FOOTPRINT,02,ES,5699,SERRA,0
141653,06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,4647.3,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7471,CAMBE,0
152119,50301713000163,ELETRO CENTER ILUMINACAO LTDA,4540.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PB,1909,ALAGOINHA,0
145792,40044357000196,CJC COMERCIO VAREJISTA E ATACADISTA DE F,4518.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8681,GRAMADO,0
152745,32593430000150,M CARREGA COMÉRCIO DE PRODUTOS HOSPITALA,4465.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7667,LONDRINA,0
144978,31401798000107,DENTAL BH BRASIL,4434.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
155025,25310339000115,BRUNO PINTO MARIAN,4380.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8723,JAGUARI,0
147585,48670007000147,IRM COMERCIO DE EQUIPAMENTOS LTDA,4379.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
45766,09012560000130,PAULO RONI MALGARIN,4375.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
152452,58421861000123,VANINHA UTILIDADES LTDA,4365.82,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8659,FELIZ,0
145826,39886474000118,JK CASA E CONSTRUCAO LTDA,4284.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8851,SANTIAGO,0
12868,88489430000160,MADEIREIRA CHAPECO LTDA.,4277.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153033,26348306000127,"T&T INDUSTRIA, COMERCIO, IMPORTACAO E EX",4188.45,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6639,LIMEIRA,0
152450,59777691000187,HELLA COMERCIO E SERVICOS LTDA,4175.95,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8779,PALMITINHO,0
140864,34637297000112,LIFE CARE DIAGNOSTICOS EIRELI,4140.88,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
138453,05462743000954,ABORGAMA DO BRASIL LTDA,4100.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8943,TRIUNFO,0
148381,17500279000175,ABS SOLUCOES TECNICAS LTDA,4037.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8705,IJUI,0
3508,00664113000191,SOCOLOSKI & SOCOLOSKI COMERCIO DE TECIDO,4025.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
146779,11108062000138,ENTELCO TECNOLOGIA EM REDES DE DADOS LTD,3998.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
62493,98102924013939,DELTASUL UTILIDADES LTDA.,3939.06,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
141444,89100135000132,UNIMED PLANALTO CENTRAL RS - COOPERATIVA,3900.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8619,CRUZ ALTA,0
128111,12581380000184,ALF COMERCIO DE ELETRODOMESTICOS LTDA,3894.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8633,ENCANTADO,0
141166,47960950000121,MAGAZINE LUIZA S/A,3880.91,ROOT_WITH_LOCAL_FOOTPRINT,02,SP,6425,FRANCA,1
130587,33484825000188,CONSELHO NACIONAL DE SEC. DE MUNICIPAIS,3840.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
127695,05387322000159,UNIÃO DOS DIRIGENTES MUNICIPAIS DE EDUCA,3815.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
154735,23597822000105,SERRA SAUDE COMERCIO DE EQUIPAMENTOS MED,3786.98,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
70431,10583148000150,ANGELO CELESTINO FLAIN PETRINI JUNIOR,3712.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8713,ITAQUI,0
152835,24241038000114,PARASOU E-COMMERCE LTDA,3674.4,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8619,CRUZ ALTA,0
131172,87958674000181,SECRETARIA DA FAZENDA - RS,3648.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
61514,21765039000170,LAUREANI PAZZINI SILVEIRA 02691559025,3648.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8863,SAO BORJA,0
143637,42422253000101,EMPRESA DE TECNOLOGIA E INFORMACOES DA P,3600.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
14170,91252635000131,MARIA TEREZA PIRES MACHADO-ME,3531.9,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
46884,09611741000183,MARILEI TERESINHA GIUSTI CAPPELARI,3525.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
149617,07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,3507.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8717,IVOTI,0
48381,01673020000196,TARCISO DE MATTOS CARVALHO - ME,3485.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
149582,52996455000102,ELEVATE UTILIDADES LTDA,3404.7,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,7313,TAQUARUCU DO SUL,0
141119,17417852000181,GRÁFICA DIRETA LTDA -ME,3376.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
145907,12418191000195,CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS,3355.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8061,CAMBORIU,0
153406,37885137000180,AMB DISTRIBUIDORA DE MEDICAMENTO E MATER,3300.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7471,CAMBE,0
141387,72150550000106,JULIANO DE COSTA LTDA  EPP,3248.1,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7565,FRANCISCO BELTRAO,0
152511,28075541000106,INTEGRA GEOLOGIA AMBIENTAL LTDA ME,3200.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8729,LAJEADO,0
154469,11262969000157,SUPRAMIL COMERCIAL LTDA,3151.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6511,INDAIATUBA,0
149823,51740794000160,YNEMED PRODUTOS MEDICOS E HOSPITALARES L,3148.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7427,ARAPONGAS,0
153622,08476288000187,DENISE ELISANDRA COUTO FERON,3108.3,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8705,IJUI,0
141002,24402903000167,NACIONAL SAFETY EQUIPAMENTOS DE SEGURANC,3101.59,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7691,MARINGA,0
19300,00341435000108,TORNEARIA E MECANICA FITZ LTDA,3100.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153442,50445599000145,K2M MAQUINAS LTDA,3080.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8179,JOINVILLE,0
153987,43074841000156,AGIL STOCK COMERCIO DE MEDICAMENTOS LTDA,3054.94,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8839,SANTA CRUZ DO SUL,0
66489,93641710003873,FERNANDEZ COMERCIO DE MEDICAMENTOS SA,3026.37,LOCAL_EXACT,02,RS,8863,SAO BORJA,9
143785,14066804000106,FUNDO DE REAPARELHAMENTO DO PODER JUDICI,3021.83,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
143109,03961467000196,MULTI QUADROS E VIDROS LTDA,3020.7,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
152810,30401055000174,ARMACOES NORTE COMERCIO DE FERRAGENS LTD,3007.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,5943,BARRA FUNDA,0
153440,30632911000100,C. F. MELGARECHO,3000.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8839,SANTA CRUZ DO SUL,0
148638,04709243000154,BS EQUIPAMENTOS INDUSTRIA E COMERCIO LTD,2990.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,5413,VARGINHA,0
153204,37364053000100,CASA & CORES COMERCIO DE MATERIAIS DE CO,2985.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MS,9113,NAVIRAI,0
148632,42496258000170,METTA FARMACEUTICA LTDA,2848.86,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7751,PATO BRANCO,0
149693,45232778000164,INOVARE COMERCIO DE SUPRIMENTOS DE INFOR,2833.25,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8909,SERAFINA CORREA,0
154619,25433520000119,RMS ELETRO REFRIGERACAO E DISTRIBUIDORA,2831.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8951,URUGUAIANA,0
148610,44223526000106,DISTRIBUIDORA AGUA BOA LTDA,2806.08,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,9951,IPORA DO OESTE,0
154321,50210605000185,GT COMERCIO E LICITACOES LTDA,2787.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
153541,60845283000102,GJ MOVEIS E DECORACOES LTDA,2760.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7427,ARAPONGAS,0
154011,32121534000162,ADEMIR ABRAO BRUSTOLIN 62179330049,2719.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8517,ARATIBA,0
145183,34098668000216,SULPASSO COMERCIO DE CAMINHOES LTDA,2707.53,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8847,SANTA ROSA,0
154019,18527195000198,DOMINIO COMERCIO DE EQUIPAMENTOS LTDA,2688.92,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
152837,46615867000152,LCA INDUSTRIA E COMERCIO DE CORDAS E RED,2684.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7553,FLORAI,0
135197,16989002000276,ELIANE RESTA DAL ROSSO GOYA /ME,2679.7,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8951,URUGUAIANA,0
148607,37406687000170,INFRASEG EQUIPAMENTOS DE PROTEÇÃO LTDA,2672.4,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8041,BARRA VELHA,0
129933,08427697000193,VILSON AMAURI SOARES DE SOARES,2670.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8851,SANTIAGO,0
152676,55240764000146,NOROESTE SUPRIMENTOS LTDA,2656.24,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8939,TRES DE MAIO,0
137947,23588621000133,VITOR DIOGO WENDLING,2656.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8649,ESTANCIA VELHA,0
15166,05095847000110,NARANEI DE ROSSO NEVES,2646.9,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
152738,23217514000107,HUBNET E-COMMERCE EIRELI,2624.95,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6131,AMERICANA,0
153123,52159781000165,PAOLA MELLO MOTTA,2610.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
141475,17605216000183,EFICAZ MED COMERCIO DE PRODUTOS HOSPITAL,2580.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
154784,07014318000170,CISCRE IMPORTACAO E DISTRIBUICAO DE PROD,2551.54,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6291,CAMPINAS,0
79690,01806961000150,CONDOMÍNIO CENTRO COMERCIAL PRESIDENTEVA,2496.05,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
152405,59058520000106,RZN COMERCIO LTDA,2490.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7667,LONDRINA,0
144271,11175931000147,MASTERFER COMERCIO DE FERRAGENS LTDA,2483.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
141121,26769011000124,GRAFICA JHZ LTDA,2430.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8593,CARLOS BARBOSA,0
152739,54647123000148,JT COMERCIO DE PRODUTOS MEDICOS LTDA,2430.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7623,IVAIPORA,0
43165,04892707000100,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST D,2424.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
153378,63679550000107,VERLUMA COMERCIO LTDA,2415.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6155,ARACATUBA,0
151496,50591089000186,A2XR COMERCIAL LTDA,2401.3,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7859,SANTO ANTONIO DA PLATINA,0
146965,50066792000175,TIARLEN KOBER POERSCHKE LTDA,2264.03,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
138343,21227039000116,LIFE CENTER COMERCIO E DISTRIBUIDORA DE,2261.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
43708,07883005000159,ANDREAS HALMENSCHLAGER,2235.89,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
154033,23218942000146,SW VETTORAZZI LTDA,2200.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8669,GARIBALDI,0
153989,61518314000175,BOMPP - DISTRIBUIDORA DE NUTRICAO E MEDI,2198.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
152775,54808865000108,JRMA DISTRIBUIDORA DE EQUIPAMENTOS E MAT,2190.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
154141,30380856000109,"EXXITUS COMERCIO ATACADISTA, VAREJISTA E",2150.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8045,BIGUACU,0
154034,54152890000186,TMD E-COMMERCE LTDA,2118.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,0990,ITAARA,0
154876,50373558000190,VENGUER INDUSTRIA E COMERCIO LTDA,2100.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6131,AMERICANA,0
154032,15152448000106,REGIS AZEVEDO KAPP,2088.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8591,CARAZINHO,0
129436,01935819000103,DETRAN/RS - DEPART. ESTADUAL DE TRÂNSITO,2087.47,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
140515,36047635000191,AJP COMERCIO ATACADO E VAREJO DE PRODUTO,2083.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,9823,BOM PRINCIPIO,0
151356,52339425000123,N M LICITACOES LTDA,2062.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4417,CURVELO,0
145858,48283528000141,LIVRARIA NOVA LTDA,2031.7,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
68561,29589364000130,LAUREANA AQUINO SANT ANA MERCADO,2003.88,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
148801,53308814000154,ACESSORIOS AUTOMOTIVOS ROBALOS LTDA,2000.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
46828,09594945000153,G. A. ROCHA & CIA. LTDA.,2000.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
153644,62925921000112,62925921 TEREZA WENDLER MORAIS,1989.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7583,GUARAPUAVA,0
61964,22249000000162,"FRANCISCO LEMOS, ADVOGADOS ASSOCIADOS-ME",1938.39,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
70476,81706251000198,PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPI,1914.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
147349,31521689000123,FELIPE VISSOTTO LOPES - SOCIEDADE INDIVI,1890.61,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8813,RESTINGA SECA,0
154228,18336780000100,PLENARIA ASSESSRIA E GESTAO DE EVENTOS L,1874.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8633,ENCANTADO,0
