period,emit_setor,int_rs,ouf,ext,demanda_rs,n_ncm,part_rs,dependencia_nt,taxonomy_snapshot,additivity_rule,natureza
2024-10,VIDRO,94957266.0,101179788.0,7567435.0,203704489.0,12,0.4661520542141808,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-10,VINHO,137460746.0,30122950.0,23944049.0,191527745.0,6,0.7177067009273251,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-10,ÓLEOS VEGETAIS,804645802.0,21607717.0,46933360.0,873186879.0,3,0.921504687429001,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,ALIMENTOS,1617698424.0,1311996654.0,64560602.0,2994255680.0,81,0.5402672974139603,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,ARROZ,196502991.0,12059643.0,63900032.0,272462666.0,4,0.7212107034143166,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,ARTEFATOS DOMÉSTICOS E FERRAMENTAS,509520910.0,730171877.0,94642139.0,1334334926.0,74,0.38185383599859396,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,AVES,368925903.0,238328809.0,0.0,607254712.0,17,0.6075307374477812,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,BIODIESEL,906494557.0,7917355.0,0.0,914411912.0,2,0.9913415880785245,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,BOVINOS,694292600.0,214486761.0,0.0,908779361.0,6,0.7639836794224908,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,CALÇADOS E ARTEFATOS,430150260.0,256614103.0,3197680.0,689962043.0,14,0.6234404694636224,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,CERVEJA E CHOPP,243017652.0,215592887.0,5059201.0,463669740.0,2,0.5241179896708377,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,CHÁ E MATE,32742095.0,35214634.0,0.0,67956729.0,3,0.4818079899048702,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,CIMENTO,266743803.0,131869797.0,230394.0,398843994.0,8,0.6687923273579494,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,COMBUSTÍVEIS E DERIVADOS,167379727.0,3967554.0,0.0,171347281.0,4,0.9768449550127382,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,COSMÉTICOS,84796511.0,852652024.0,2281406.0,939729941.0,17,0.09023497847665152,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,CURTIMENTO DE COURO,96048092.0,52640726.0,2641855.0,151330673.0,15,0.6346901794324274,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,DEFENSIVOS AGRÍCOLAS,83674051.0,729048035.0,21759974.0,834482060.0,6,0.10027064092905724,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,DESTILADOS,264814517.0,130228825.0,14630860.0,409674202.0,8,0.646402716371191,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,ELETROELETRÔNICO,896099629.0,1765440121.0,238135077.0,2899674827.0,135,0.30903452368385165,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,EMBALAGENS,571420367.0,515570803.0,14392785.0,1101383955.0,23,0.5188203118502848,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,FERTILIZANTES,968600774.0,81302954.0,800749310.0,1850653038.0,9,0.5233832350588884,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,LEITE,402640648.0,324166355.0,11454063.0,738261066.0,14,0.5453906030580244,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,MADEIRAS,447077858.0,335910024.0,5651675.0,788639557.0,35,0.5668975820851452,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,MEDICAMENTOS,27248511.0,917215617.0,5580709.0,950044837.0,19,0.028681289491603226,CRITICA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,METALURGIA,2064394614.0,2122658811.0,234225266.0,4421278691.0,130,0.4669225258752186,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,MÁQUINAS E EQUIPAMENTOS,1932502604.0,2373752928.0,359532479.0,4665788011.0,209,0.41418568512841936,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,MÓVEIS,484899763.0,347830722.0,9148131.0,841878616.0,20,0.5759734880829899,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTRAS BEBIDAS,252708888.0,86237778.0,0.0,338946666.0,2,0.74557124571333,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTRAS INDÚSTRIAS,1104376090.0,910581692.0,80927102.0,2095884884.0,81,0.5269259292009857,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTROS AGRO,785403274.0,57803968.0,24082621.0,867289863.0,14,0.9055833666535084,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTROS METAL MECÂN.,2405829302.0,2398006868.0,333818652.0,5137654822.0,185,0.46827383024993735,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTROS PRODUTOS DE PAPEL,411206007.0,665379077.0,2207332.0,1078792416.0,30,0.3811725044607655,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,OUTROS QUÍMICOS,705905293.0,1563340298.0,262795832.0,2532041423.0,138,0.2787889987058873,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,PEÇAS E ACESSÓRIOS PARA VEÍCULOS,802033768.0,907759390.0,216413313.0,1926206471.0,47,0.4163799572242222,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,PLÁSTICOS,1691371992.0,1747063577.0,291841400.0,3730276969.0,115,0.4534172679551506,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,PNEUMÁTICOS E BORRACHA,290833649.0,502251313.0,70936778.0,864021740.0,23,0.3366045500197715,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,PRODUTOS DE LIMPEZA,127432462.0,254565696.0,5565080.0,387563238.0,19,0.32880430728571836,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,RAÇÃO ANIMAL,804105119.0,409427990.0,0.0,1213533109.0,8,0.6626148994505926,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,REFRIGERANTE,445179835.0,268814840.0,575157.0,714569832.0,2,0.6230039599544696,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,SUCOS E REFRESCOS,287005653.0,204203413.0,11700264.0,502909330.0,13,0.5706906511358618,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,SUINOS,222861732.0,127382512.0,0.0,350244244.0,10,0.6363037674931783,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,TABACOS,90761653.0,149013243.0,14110056.0,253884952.0,4,0.35749126635910267,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,TINTAS E SOLVENTES,263550453.0,392099166.0,37031273.0,692680892.0,41,0.3804788843518438,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,TRATORES,175256027.0,243552304.0,106432526.0,525240857.0,7,0.33366792522768274,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,TRIGO,218867741.0,138312345.0,9146717.0,366326803.0,7,0.5974658125138608,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,TÊXTIL,807906218.0,1115967326.0,78636823.0,2002510367.0,138,0.403446709347298,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,VESTUÁRIO,332610050.0,887214669.0,7912414.0,1227737133.0,120,0.27091308152198734,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,VEÍCULOS,348299254.0,715740971.0,32572917.0,1096613142.0,9,0.31761360561918195,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,VIDRO,88164644.0,113176000.0,4811414.0,206152058.0,12,0.42766802745185306,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2024-11,VINHO,136499456.0,34070567.0,19406146.0,189976169.0,6,0.7185083093237868,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
