_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,rotulo
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,04.126 - Tecnologia da Informação,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,06 - Segurança Pública,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,06.181 - Policiamento,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,06.182 - Defesa Civil,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,08 - Assistência Social,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,08.243 - Assistência à Criança e ao Adolescente,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,08.244 - Assistência Comunitária,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,08.122 - Administração Geral,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,10 - Saúde,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,10.301 - Atenção Básica,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,10.302 - Assistência Hospitalar e Ambulatorial,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,10.303 - Suporte Profilático e Terapêutico,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,10.122 - Administração Geral,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,12 - Educação,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,12.361 - Ensino Fundamental,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,12.362 - Ensino Médio,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,12.365 - Educação Infantil,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,12.122 - Administração Geral,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,13 - Cultura,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,13.392 - Difusão Cultural,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,15 - Urbanismo,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,15.451 - Infraestrutura Urbana,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,15.452 - Serviços Urbanos,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,23 - Comércio e Serviços,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,23.695 - Turismo,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,27 - Desporto e Lazer,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,27.812 - Desporto Comunitário,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,28 - Encargos Especiais,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,28.843 - Serviço da Dívida Interna,2022,Total Geral da Despesa por Função
DCA-Anexo I-E,2022,DCA-Anexo I-E,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,Despesas Intraorçamentárias,2022,Total Geral da Despesa por Função
DCA-Anexo I-C,2023,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,4318002,Receitas Brutas Realizadas,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,4318002,Deduções - FUNDEB,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,4318002,Outras Deduções da Receita,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.0.0.0.00.0.0 - Receitas Correntes,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.0.0.0.00.0.0,4318002,Deduções - FUNDEB,1.0.0.0.00.0.0 - Receitas Correntes,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.0.0.0.00.0.0,4318002,Outras Deduções da Receita,1.0.0.0.00.0.0 - Receitas Correntes,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.0.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.0.0.00.0.0,4318002,Outras Deduções da Receita,"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.1.1.0.00.0.0 - Impostos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.0.00.0.0,4318002,Outras Deduções da Receita,1.1.1.0.00.0.0 - Impostos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.00.0.0,4318002,Receitas Brutas Realizadas,1.1.1.2.00.0.0 - Impostos sobre o Patrimônio,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.00.0.0,4318002,Outras Deduções da Receita,1.1.1.2.00.0.0 - Impostos sobre o Patrimônio,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.50.0.0,4318002,Receitas Brutas Realizadas,1.1.1.2.50.0.0 - Imposto sobre a Propriedade Predial e Territorial Urbana,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.50.0.0,4318002,Outras Deduções da Receita,1.1.1.2.50.0.0 - Imposto sobre a Propriedade Predial e Territorial Urbana,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.53.0.0,4318002,Receitas Brutas Realizadas,"1.1.1.2.53.0.0 - Impostos sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.2.53.0.0,4318002,Outras Deduções da Receita,"1.1.1.2.53.0.0 - Impostos sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.3.00.0.0,4318002,Receitas Brutas Realizadas,1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.3.03.0.0,4318002,Receitas Brutas Realizadas,1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.3.03.1.0,4318002,Receitas Brutas Realizadas,1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.3.03.4.0,4318002,Receitas Brutas Realizadas,1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.00.0.0,4318002,Receitas Brutas Realizadas,1.1.1.4.00.0.0 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.00.0.0,4318002,Outras Deduções da Receita,1.1.1.4.00.0.0 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.51.0.0,4318002,Receitas Brutas Realizadas,1.1.1.4.51.0.0 - Impostos sobre Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.51.0.0,4318002,Outras Deduções da Receita,1.1.1.4.51.0.0 - Impostos sobre Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.51.1.0,4318002,Receitas Brutas Realizadas,1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.1.4.51.1.0,4318002,Outras Deduções da Receita,1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.1.2.0.00.0.0 - Taxas,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.0.00.0.0,4318002,Outras Deduções da Receita,1.1.2.0.00.0.0 - Taxas,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.00.0.0,4318002,Outras Deduções da Receita,1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.01.0.0,4318002,Receitas Brutas Realizadas,"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.01.0.0,4318002,Outras Deduções da Receita,"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.50.0.0,4318002,Receitas Brutas Realizadas,1.1.2.1.50.0.0 - Taxa de Fiscalização de Vigilância Sanitária,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.1.50.0.0,4318002,Outras Deduções da Receita,1.1.2.1.50.0.0 - Taxa de Fiscalização de Vigilância Sanitária,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.2.00.0.0,4318002,Receitas Brutas Realizadas,1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.2.00.0.0,4318002,Outras Deduções da Receita,1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.2.01.0.0,4318002,Receitas Brutas Realizadas,1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.1.2.2.01.0.0,4318002,Outras Deduções da Receita,1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.0.0.00.0.0 - Contribuições,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.1.0.00.0.0 - Contribuições Sociais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.5.00.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.5.01.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.0.0 - Contribuição do Servidor Civil,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.5.01.1.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.5.01.2.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.1.5.03.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.03.0.0 - Contribuição do Servidor Civil - Parcelamentos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.2.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.0.0.00.0.0 - Receita Patrimonial,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Outras Deduções da Receita,1.3.0.0.00.0.0 - Receita Patrimonial,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Outras Deduções da Receita,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Outras Deduções da Receita,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.1.0,4318002,Receitas Brutas Realizadas,1.3.1.1.01.1.0 - Aluguéis e Arrendamentos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.1.0,4318002,Outras Deduções da Receita,1.3.1.1.01.1.0 - Aluguéis e Arrendamentos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.1.1.02.0.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.0.00.0.0 - Valores Mobiliários,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.00.0.0 - Juros e Correções Monetárias,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.2.1.01.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.2.1.04.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.2.1.05.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.05.0.0 - Juros de Títulos de Renda,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.3.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.3.9.00.0.0,4318002,Receitas Brutas Realizadas,1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.6.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.6.0.00.0.0 - Cessão de Direitos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.6.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.6.1.00.0.0 - Cessão de Direitos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.6.1.01.0.0,4318002,Receitas Brutas Realizadas,1.3.6.1.01.0.0 - Cessão do Direito de Operacionalização de Pagamentos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.3.6.1.01.1.0,4318002,Receitas Brutas Realizadas,1.3.6.1.01.1.0 - Cessão do Direito de Operacionalização de Pagamentos - Poderes Executivo e Legislativo,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.0.0.00.0.0 - Receita de Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.0.0.00.0.0,4318002,Outras Deduções da Receita,1.6.0.0.00.0.0 - Receita de Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.0.00.0.0,4318002,Outras Deduções da Receita,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.6.1.1.00.0.0 - Serviços Administrativos e Comerciais Gerais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.1.00.0.0,4318002,Outras Deduções da Receita,1.6.1.1.00.0.0 - Serviços Administrativos e Comerciais Gerais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.1.02.0.0,4318002,Receitas Brutas Realizadas,1.6.1.1.02.0.0 - Inscrição em Concursos e Processos Seletivos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.1.1.02.0.0,4318002,Outras Deduções da Receita,1.6.1.1.02.0.0 - Inscrição em Concursos e Processos Seletivos,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.6.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.9.0.00.0.0 - Outros Serviços,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.0.0.00.0.0 - Transferências Correntes,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Deduções - FUNDEB,1.7.0.0.00.0.0 - Transferências Correntes,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Deduções - FUNDEB,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Deduções - FUNDEB,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Deduções - FUNDEB,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Deduções - FUNDEB,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.51.2.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Deduções - FUNDEB,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.2.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.2.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.2.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.2.52.4.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.1.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.2.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.3.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.4.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.3.50.5.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.4.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ,2023,Padrão
DCA-Anexo I-C,2023,DCA-Anexo I-C,RO1.7.1.4.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.50.0.0 - Transferências do Salário-Educação,2023,Padrão
