_annex_requested,_exercise,_keyword_hits,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Pagas,3.3.90.35.00 - Serviços de Consultoria,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,191561.6
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Empenhadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1645108.41
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Liquidadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1551073.47
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Pagas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1543307.78
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Empenhadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,65797967.35
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Liquidadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,60974777.36
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Pagas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,60459102.25
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Empenhadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1848871.02
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Liquidadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1621925.92
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Pagas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1575029.54
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Empenhadas,3.3.90.46.00 - Auxílio-Alimentação,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,16178100.09
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Liquidadas,3.3.90.46.00 - Auxílio-Alimentação,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,16178100.09
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Pagas,3.3.90.46.00 - Auxílio-Alimentação,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,16177550.09
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Empenhadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3186761.64
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Liquidadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3186761.64
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Pagas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2954222.28
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.48.00.00,4318002,Despesas Empenhadas,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,427000
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.48.00.00,4318002,Despesas Liquidadas,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,427000
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.48.00.00,4318002,Despesas Pagas,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,427000
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Empenhadas,3.3.90.49.00 - Auxílio-Transporte,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,91131.53
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Liquidadas,3.3.90.49.00 - Auxílio-Transporte,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,91131.53
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Pagas,3.3.90.49.00 - Auxílio-Transporte,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,91131.53
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Empenhadas,3.3.90.91.00 - Sentenças Judiciais,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3139526.1
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Liquidadas,3.3.90.91.00 - Sentenças Judiciais,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3139526.1
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Pagas,3.3.90.91.00 - Sentenças Judiciais,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3139526.1
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Empenhadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,721882.56
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Liquidadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,719962.29
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Pagas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,719962.29
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.92.00 - Despesas de Exercícios Anteriores,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1920.27
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Empenhadas,3.3.90.93.00 - Indenizações e Restituições,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,98519.93
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Liquidadas,3.3.90.93.00 - Indenizações e Restituições,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,91963.87
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Pagas,3.3.90.93.00 - Indenizações e Restituições,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,91963.87
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI3.3.91.00.00.00,4318002,Despesas Empenhadas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,8089768.32
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI3.3.91.00.00.00,4318002,Despesas Liquidadas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,8089768.32
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI3.3.91.00.00.00,4318002,Despesas Pagas,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,7415620.96
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Empenhadas,4.0.00.00.00 - Despesas de Capital,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,18019120.57
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Liquidadas,4.0.00.00.00 - Despesas de Capital,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,15435828.65
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Pagas,4.0.00.00.00 - Despesas de Capital,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,15415457.65
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.0.00.00.00 - Despesas de Capital,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2583291.92
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.0.00.00.00 - Despesas de Capital,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,20371
DCA-Anexo I-D,2023,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Empenhadas,4.4.00.00.00 - Investimentos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,8069493.05
DCA-Anexo I-D,2023,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Liquidadas,4.4.00.00.00 - Investimentos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5486201.13
DCA-Anexo I-D,2023,DESPESA|INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Pagas,4.4.00.00.00 - Investimentos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5465830.13
DCA-Anexo I-D,2023,INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.00.00.00 - Investimentos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2583291.92
DCA-Anexo I-D,2023,INVESTIMENT,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.00.00.00 - Investimentos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,20371
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Empenhadas,4.4.20.00.00 - Transferências à União,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,316936.23
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Liquidadas,4.4.20.00.00 - Transferências à União,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,316936.23
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Pagas,4.4.20.00.00 - Transferências à União,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,316936.23
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.30.00.00.00,4318002,Despesas Empenhadas,4.4.30.00.00 - Transferências a Estados e ao Distrito Federal,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,65912.79
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.30.00.00.00,4318002,Despesas Liquidadas,4.4.30.00.00 - Transferências a Estados e ao Distrito Federal,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,65912.79
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.30.00.00.00,4318002,Despesas Pagas,4.4.30.00.00 - Transferências a Estados e ao Distrito Federal,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,65912.79
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Empenhadas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,796871
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Liquidadas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,796871
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Pagas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,796871
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Empenhadas,4.4.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,6889773.03
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Liquidadas,4.4.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,4306481.11
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Pagas,4.4.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,4286110.11
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.30.00.00,4318002,Despesas Empenhadas,4.4.90.30.00 - Material de Consumo,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5683.4
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.30.00.00,4318002,Despesas Liquidadas,4.4.90.30.00 - Material de Consumo,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5683.4
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.30.00.00,4318002,Despesas Pagas,4.4.90.30.00 - Material de Consumo,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,5683.4
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Empenhadas,4.4.90.51.00 - Obras e Instalações,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,4286117.23
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Liquidadas,4.4.90.51.00 - Obras e Instalações,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1935430.38
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Pagas,4.4.90.51.00 - Obras e Instalações,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1935430.38
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Empenhadas,4.4.90.51.91 - Obras em Andamento,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3813082.53
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Liquidadas,4.4.90.51.91 - Obras em Andamento,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1935430.38
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Pagas,4.4.90.51.91 - Obras em Andamento,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,1935430.38
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.51.99.00,4318002,Despesas Empenhadas,4.4.90.51.99 - Outras Obras e Instalações,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,473034.7
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Empenhadas,4.4.90.52.00 - Equipamentos e Material Permanente,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2559639.4
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Liquidadas,4.4.90.52.00 - Equipamentos e Material Permanente,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2327034.33
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Pagas,4.4.90.52.00 - Equipamentos e Material Permanente,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,2306663.33
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Empenhadas,4.4.90.61.00 - Aquisição de Imóveis,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,38333
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Liquidadas,4.4.90.61.00 - Aquisição de Imóveis,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,38333
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Pagas,4.4.90.61.00 - Aquisição de Imóveis,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,38333
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Empenhadas,4.6.00.00.00 - Amortização da Dívida,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9949627.52
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Liquidadas,4.6.00.00.00 - Amortização da Dívida,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9949627.52
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Pagas,4.6.00.00.00 - Amortização da Dívida,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,9949627.52
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Empenhadas,4.6.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Liquidadas,4.6.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Pagas,4.6.90.00.00 - Aplicações Diretas,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Empenhadas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Liquidadas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA|DIVIDA,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Pagas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,3357107.19
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Empenhadas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,6592520.33
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Liquidadas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,6592520.33
DCA-Anexo I-D,2023,DESPESA,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Pagas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2023,Prefeitura Municipal de São Borja - RS,59768,Padrão,RS,6592520.33
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,Despesas Exceto Intraorçamentárias,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,298225998.06
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,01 - Legislativa,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,8929483.91
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,01.031 - Ação Legislativa,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,8929483.91
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04 - Administração,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,33314630.26
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.121 - Planejamento e Orçamento,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,4690209.74
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.122 - Administração Geral,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,24170198.77
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.123 - Administração Financeira,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,1778078.99
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.124 - Controle Interno,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,348373.92
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.126 - Tecnologia da Informação,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,355317.85
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,04.129 - Administração de Receitas,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,1940757.94
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,FU04 - Demais Subfunções,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,31693.05
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,06 - Segurança Pública,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,896277.87
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,06.181 - Policiamento,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,446748.87
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,06.182 - Defesa Civil,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,449529
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,08 - Assistência Social,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,9037259.71
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,08.241 - Assistência ao Idoso,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,160737.12
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,08.243 - Assistência à Criança e ao Adolescente,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,4538867.25
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,08.244 - Assistência Comunitária,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,3572285.17
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,08.122 - Administração Geral,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,765370.17
DCA-Anexo I-E,2023,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,09 - Previdência Social,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,39028115.18
DCA-Anexo I-E,2023,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,09.272 - Previdência do Regime Estatutário,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,38634730.3
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,09.122 - Administração Geral,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,393384.88
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,10 - Saúde,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,101808025.95
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,10.301 - Atenção Básica,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,38753488.72
DCA-Anexo I-E,2023,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,10.302 - Assistência Hospitalar e Ambulatorial,2023,Prefeitura Municipal de São Borja - RS,59768,Total Geral da Despesa por Função,RS,57412949.41
